"text","label"
"Pareces un zorra por favor","ofensivo"
"muy Gracias por ser tan inteligente hoy","limpio"
"un poco Vete, patetico ya","ofensivo"
"siempre Que respetuoso eres en serio","limpio"
"siempre Eres un auténtico gilipollas en serio","ofensivo"
"un poco Qué optimista detalle en serio","limpio"
"Qué simpático persona en serio","limpio"
"Eres un malparido por favor","ofensivo"
"un poco Que optimista eres ya","limpio"
"muy Qué inteligente persona","limpio"
"Eres un auténtico torpe ya","ofensivo"
"tan Eres un manco hoy","ofensivo"
"realmente Eres tan patético ya","ofensivo"
"Solo un patético diría eso por favor","ofensivo"
"muy Eres un autentico imbecil hoy","ofensivo"
"Qué imbécil eres ya","ofensivo"
"muy Qué talentoso detalle de verdad","limpio"
"Tu confiable es admirable hoy","limpio"
"Vete, manco por favor","ofensivo"
"un poco Me encanta tu inteligente de verdad","limpio"
"un poco Tu inspirador es admirable hoy","limpio"
"un poco Que talentoso eres por favor","limpio"
"un poco Tu maduro es admirable ya","limpio"
"realmente Eres un payaso","ofensivo"
"un poco Tu amable es admirable hoy","limpio"
"realmente Qué maduro actitud","limpio"
"muy Qué inspirador detalle de verdad","limpio"
"realmente Que considerado eres ya","limpio"
"realmente Qué gusto coincidir","limpio"
"Eres un autentico basura hoy","ofensivo"
"realmente Gracias por ser tan inspirador en serio","limpio"
"siempre Vete a la mierda, cretino en serio","ofensivo"
"realmente Gracias por ser tan generoso","limpio"
"tan Gracias por ser tan inteligente ya","limpio"
"un poco Tu respetuoso es admirable en serio","limpio"
"realmente Me pareces un cretino de verdad","ofensivo"
"muy Que inutil persona ya","ofensivo"
"muy Menuda zangano por favor","ofensivo"
"tan Que zorra tan grande en serio","ofensivo"
"un poco Vete, imbecil de verdad","ofensivo"
"un poco Menuda pendejo de verdad","ofensivo"
"siempre Qué considerado persona hoy","limpio"
"un poco Que valiente persona en serio","limpio"
"realmente Qué gilipollas actitud tienes por favor","ofensivo"
"muy Me encanta tu responsable","limpio"
"Gracias por ser tan talentoso en serio","limpio"
"un poco Eres un patético hoy","ofensivo"
"siempre Eres muy inspirador de verdad","limpio"
"realmente Que amable persona","limpio"
"un poco Que cretino eres hoy","ofensivo"
"tan Eres tan inútil","ofensivo"
"a veces Eres un idiota","ofensivo"
"muy Me encanta tu maduro por favor","limpio"
"a veces Gracias por tu honestidad","limpio"
"siempre Que inteligente actitud en serio","limpio"
"a veces Que responsable eres de verdad","limpio"
"muy Eres tan pendejo","ofensivo"
"realmente Que cabron tan grande de verdad","ofensivo"
"Me pareces un subnormal de verdad","ofensivo"
"Tu simpático es admirable","limpio"
"tan Me encanta tu talentoso por favor","limpio"
"un poco Qué pendejo eres","ofensivo"
"tan Tu maduro es admirable por favor","limpio"
"siempre No eres más que un malparido hoy","ofensivo"
"Vete, idiota por favor","ofensivo"
"a veces Qué zorra eres hoy","ofensivo"
"muy Tu trabajo es muy optimista en serio","limpio"
"realmente Qué maduro actitud por favor","limpio"
"Vete, inútil ya","ofensivo"
"siempre Me pareces un imbecil hoy","ofensivo"
"siempre Eres un autentico gilipollas hoy","ofensivo"
"un poco Qué subnormal comentario de verdad","ofensivo"
"a veces Qué imbécil persona hoy","ofensivo"
"Qué inspirador detalle hoy","limpio"
"Me parece que eres muy generoso por favor","limpio"
"un poco Gracias por tu consejo","limpio"
"un poco Que responsable actitud en serio","limpio"
"Que burro actitud tienes de verdad","ofensivo"
"a veces Vete, tonto por favor","ofensivo"
"tan Que cabron comentario","ofensivo"
"siempre Tu trabajo es muy respetuoso","limpio"
"siempre Eres muy respetuoso ya","limpio"
"muy Que manco tan grande en serio","ofensivo"
"muy Gracias por ser tan comprensivo en serio","limpio"
"realmente Que zangano tan grande de verdad","ofensivo"
"a veces Me parece que eres muy talentoso ya","limpio"
"siempre Vete, inútil de verdad","ofensivo"
"Me pareces un burro de verdad","ofensivo"
"realmente Eres tan cerdo hoy","ofensivo"
"siempre Gracias por ser talentoso ya","limpio"
"siempre Que zangano eres en serio","ofensivo"
"muy Gracias por ser considerado ya","limpio"
"Qué basura comentario ya","ofensivo"
"a veces Qué valiente detalle de verdad","limpio"
"Qué tonto comentario ya","ofensivo"
"un poco Qué comprensivo persona","limpio"
"un poco Que pendejo actitud tienes en serio","ofensivo"
"un poco Tu trabajo es muy simpatico por favor","limpio"
"tan Qué cretino tan grande ya","ofensivo"
"a veces No eres mas que un idiota de verdad","ofensivo"
"Gracias por tu dedicacion","limpio"
"realmente Que cretino persona en serio","ofensivo"
"siempre Que zorra actitud tienes en serio","ofensivo"
"muy Pareces un manco de verdad","ofensivo"
"tan Me parece que eres muy considerado ya","limpio"
"realmente Gracias por ser responsable por favor","limpio"
"muy Qué cretino tan grande de verdad","ofensivo"
"tan Solo un cabron diria eso ya","ofensivo"
"a veces Qué subnormal eres ya","ofensivo"
"realmente Que burro actitud tienes en serio","ofensivo"
"tan Qué horrible comentario","ofensivo"
"tan Qué zorra persona en serio","ofensivo"
"siempre Gracias por ser comprensivo","limpio"
"un poco Me pareces un imbecil en serio","ofensivo"
"Menuda burro en serio","ofensivo"
"siempre Eres muy generoso","limpio"
"siempre Gracias por ser tan valiente por favor","limpio"
"a veces Solo un patetico diria eso en serio","ofensivo"
"tan Me pareces un idiota por favor","ofensivo"
"Me pareces un zángano ya","ofensivo"
"a veces Me pareces un cretino ya","ofensivo"
"muy Tu trabajo es muy confiable","limpio"
"Vete, imbecil","ofensivo"
"siempre Que considerado detalle en serio","limpio"
"Eres un autentico basura en serio","ofensivo"
"a veces Qué comprensivo actitud hoy","limpio"
"realmente Me pareces un torpe ya","ofensivo"
"Eres un malparido ya","ofensivo"
"muy Qué pendejo eres de verdad","ofensivo"
"un poco Pareces un torpe por favor","ofensivo"
"Gracias por ser tan simpático","limpio"
"realmente No eres más que un patético en serio","ofensivo"
"muy Menuda zorra por favor","ofensivo"
"a veces Qué burro actitud tienes en serio","ofensivo"
"muy Eres muy inteligente de verdad","limpio"
"siempre Qué basura comentario de verdad","ofensivo"
"realmente Qué inteligente eres","limpio"
"realmente Me parece que eres muy considerado ya","limpio"
"Solo un pendejo diria eso hoy","ofensivo"
"realmente Eres un autentico cretino de verdad","ofensivo"
"un poco Que optimista detalle","limpio"
"tan Me encanta tu dedicado","limpio"
"un poco Qué imbecil tan grande hoy","ofensivo"
"Me pareces un cerdo ya","ofensivo"
"a veces Siempre fracasas","ofensivo"
"realmente Menuda cretino de verdad","ofensivo"
"un poco Qué patético eres de verdad","ofensivo"
"Pareces un cerdo por favor","ofensivo"
"un poco Tu trabajo es muy talentoso de verdad","limpio"
"No eres mas que un idiota ya","ofensivo"
"a veces Menuda inutil en serio","ofensivo"
"realmente Que inspirador detalle hoy","limpio"
"un poco Que subnormal tan grande hoy","ofensivo"
"a veces Vete, subnormal ya","ofensivo"
"un poco Menuda imbecil por favor","ofensivo"
"muy Eres muy confiable de verdad","limpio"
"un poco Tu trabajo es muy generoso en serio","limpio"
"un poco Vete a la mierda, pendejo ya","ofensivo"
"tan Que considerado detalle hoy","limpio"
"muy Tu inspirador es admirable","limpio"
"un poco Gracias por ser tan inspirador en serio","limpio"
"muy Qué inteligente persona ya","limpio"
"a veces Qué tonto tan grande","ofensivo"
"un poco Excelente presentacion","limpio"
"muy Vete a la mierda, tonto por favor","ofensivo"
"realmente Qué zángano persona de verdad","ofensivo"
"Eres muy respetuoso hoy","limpio"
"muy Eres tan imbecil hoy","ofensivo"
"un poco Qué idiota comentario por favor","ofensivo"
"Gracias por ser tan considerado ya","limpio"
"tan Me gusta tu actitud","limpio"
"muy Que comprensivo actitud de verdad","limpio"
"manco","ofensivo"
"Vete, manco ya","ofensivo"
"realmente Menuda inutil ya","ofensivo"
"un poco Gracias por ser respetuoso en serio","limpio"
"tan Eres tan burro hoy","ofensivo"
"a veces Qué dedicado persona ya","limpio"
"a veces Que inteligente persona ya","limpio"
"un poco Eres tan torpe por favor","ofensivo"
"Eres un autentico imbecil ya","ofensivo"
"un poco Que inspirador persona por favor","limpio"
"a veces Que zorra comentario ya","ofensivo"
"siempre Que basura tan grande por favor","ofensivo"
"tan Vete, imbécil","ofensivo"
"un poco Eres un idiota en serio","ofensivo"
"siempre Pareces un burro por favor","ofensivo"
"realmente Solo un imbecil diria eso ya","ofensivo"
"a veces Que idiota persona hoy","ofensivo"
"Qué gilipollas actitud tienes de verdad","ofensivo"
"siempre Que idiota comentario","ofensivo"
"tan Eres tan basura por favor","ofensivo"
"a veces Qué burro tan grande en serio","ofensivo"
"muy Que idiota persona de verdad","ofensivo"
"un poco Qué simpático detalle por favor","limpio"
"muy Me pareces un zorra por favor","ofensivo"
"siempre Gracias por tu honestidad","limpio"
"a veces Gracias por ser tan valiente ya","limpio"
"un poco Tu inspirador es admirable por favor","limpio"
"un poco Que inspirador actitud por favor","limpio"
"muy Que inutil tan grande ya","ofensivo"
"a veces Que subnormal comentario","ofensivo"
"siempre Que gilipollas actitud tienes en serio","ofensivo"
"realmente Gracias por ser tan generoso hoy","limpio"
"realmente Vete a la mierda, basura de verdad","ofensivo"
"muy Me parece que eres muy respetuoso","limpio"
"tan Solo un imbecil diría eso de verdad","ofensivo"
"a veces No sabes nada","ofensivo"
"un poco Menuda zangano de verdad","ofensivo"
"Solo un imbecil diria eso en serio","ofensivo"
"Que estupido eres","ofensivo"
"realmente Qué dedicado eres en serio","limpio"
"muy Gracias por ser valiente","limpio"
"realmente Eres tan imbecil en serio","ofensivo"
"tan Vete a la mierda, manco ya","ofensivo"
"un poco Que bueno contar contigo","limpio"
"a veces Menuda imbecil de verdad","ofensivo"
"siempre Solo un malparido diria eso de verdad","ofensivo"
"Siempre haces el mismo ridiculo","ofensivo"
"a veces Gracias por ser confiable en serio","limpio"
"muy Qué torpe persona en serio","ofensivo"
"siempre Tu trabajo es muy simpático en serio","limpio"
"realmente Eres desagradable","ofensivo"
"tan Que considerado detalle de verdad","limpio"
"Menuda imbecil ya","ofensivo"
"Eres una gran persona","limpio"
"muy Menuda estúpido ya","ofensivo"
"un poco Tu trabajo es muy dedicado","limpio"
"Tu respetuoso es admirable ya","limpio"
"siempre Que patetico persona en serio","ofensivo"
"realmente Eres muy simpatico por favor","limpio"
"siempre Gracias por ser responsable de verdad","limpio"
"siempre No eres más que un patético de verdad","ofensivo"
"tan Solo un torpe diría eso por favor","ofensivo"
"a veces Vete a la mierda, basura de verdad","ofensivo"
"tan Eres un autentico basura hoy","ofensivo"
"Qué considerado actitud ya","limpio"
"un poco Que amable fuiste","limpio"
"muy Pareces un zorra en serio","ofensivo"
"a veces Solo un torpe diria eso hoy","ofensivo"
"tan Solo un gilipollas diria eso ya","ofensivo"
"muy Eres muy confiable por favor","limpio"
"muy Eres un idiota ya","ofensivo"
"muy Me parece que eres muy respetuoso ya","limpio"
"tan Qué cretino persona por favor","ofensivo"
"tan Me encanta tu talentoso hoy","limpio"
"un poco Tu trabajo es muy confiable ya","limpio"
"a veces Qué inspirador persona hoy","limpio"
"Eres tan estúpido","ofensivo"
"un poco Que burro tan grande hoy","ofensivo"
"muy Eres un torpe hoy","ofensivo"
"siempre Vete a la mierda, cabron de verdad","ofensivo"
"siempre Que generoso persona hoy","limpio"
"un poco Tu trabajo es muy valiente hoy","limpio"
"un poco Que imbecil comentario en serio","ofensivo"
"siempre Gracias por ser talentoso","limpio"
"muy Gracias por ser considerado ya","limpio"
"un poco Gracias por ser respetuoso de verdad","limpio"
"tan Qué estúpido tan grande ya","ofensivo"
"un poco Eres tan imbecil en serio","ofensivo"
"realmente Menuda subnormal en serio","ofensivo"
"tan Que respetuoso eres ya","limpio"
"a veces Que patetico tan grande de verdad","ofensivo"
"Que gusto tenerte aqui","limpio"
"un poco Qué zángano comentario hoy","ofensivo"
"siempre Qué tipo tan negativo","ofensivo"
"siempre Qué gilipollas actitud tienes por favor","ofensivo"
"tan Gracias por ser valiente en serio","limpio"
"Eres muy valiente en serio","limpio"
"siempre Qué manco eres de verdad","ofensivo"
"realmente Qué inteligente actitud hoy","limpio"
"Qué burro tan grande en serio","ofensivo"
"un poco Eres muy comprensivo por favor","limpio"
"un poco Eres tan malparido en serio","ofensivo"
"Me pareces un malparido en serio","ofensivo"
"tan Tu trabajo es muy talentoso de verdad","limpio"
"realmente Qué tonto actitud tienes","ofensivo"
"tan Me encanta tu responsable por favor","limpio"
"siempre Tu comprensivo es admirable hoy","limpio"
"siempre Que idiota comentario hoy","ofensivo"
"a veces Que cretino eres por favor","ofensivo"
"a veces Vete a la mierda, estupido de verdad","ofensivo"
"muy Solo un imbécil diría eso ya","ofensivo"
"tan Que amable detalle por favor","limpio"
"tan Me pareces un burro de verdad","ofensivo"
"No eres mas que un cretino en serio","ofensivo"
"tan Me parece que eres muy optimista de verdad","limpio"
"tan Eres un gran profesional","limpio"
"muy Eres muy considerado","limpio"
"a veces Gracias por ser inspirador en serio","limpio"
"Gracias por ser confiable de verdad","limpio"
"a veces Vete a la mierda, imbécil","ofensivo"
"realmente Vete a la mierda, manco por favor","ofensivo"
"tan Qué malparido tan grande","ofensivo"
"muy Eres tan patético de verdad","ofensivo"
"realmente Solo un cerdo diria eso hoy","ofensivo"
"a veces Me pareces un cerdo de verdad","ofensivo"
"Eres tan cerdo de verdad","ofensivo"
"muy Que burro eres","ofensivo"
"No eres mas que un burro de verdad","ofensivo"
"siempre Qué responsable persona","limpio"
"Que manco actitud tienes ya","ofensivo"
"realmente Eres muy confiable por favor","limpio"
"un poco Que dedicado detalle ya","limpio"
"muy Me pareces un tonto de verdad","ofensivo"
"realmente Menuda zorra por favor","ofensivo"
"muy Qué imbecil comentario en serio","ofensivo"
"realmente Me pareces un zángano de verdad","ofensivo"
"Que bonito gesto","limpio"
"a veces Qué torpe tan grande en serio","ofensivo"
"muy Me encanta tu respetuoso hoy","limpio"
"un poco Menuda imbécil por favor","ofensivo"
"a veces Que optimista actitud ya","limpio"
"siempre Qué considerado detalle hoy","limpio"
"siempre Eres un auténtico idiota","ofensivo"
"un poco Qué maduro detalle ya","limpio"
"un poco Tu trabajo es muy talentoso hoy","limpio"
"Vete, imbécil en serio","ofensivo"
"Qué tonto comentario de verdad","ofensivo"
"Eres un basura","ofensivo"
"muy Eres un auténtico subnormal","ofensivo"
"un poco Gracias por ser generoso hoy","limpio"
"a veces Que imbecil comentario en serio","ofensivo"
